Flow ID,Source IP,Source Port,Destination IP,Destination Port,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.31-10.0.0.40-26212-80-6,192.168.1.31,26212,10.0.0.40,80,2026-09-09 10:29:23,18102126.36088378,-18.55716435279834,-977.8352660065729,-3852.007641198833,-2794149.542509216,167.52431365057197,61.62880459306892,119.97126301470182,6.00467041438344,1011.2051670704255,23.439488898220844,217.62168043752905,2172.9136145180264,-19805751.040237814,-94085.30996441911,246319.57369789074,585326.6294563739,11064482.551490232,-826681.5848260564,-6743578.191653175,6747085.539678531,1840703.7444923348,6871638.57667086,-4357743.716644574,2271065.3346260926,1548314.0656888748,-775560.0148342571,6909523.625049808,-1034154.7164325535,0.03472522550330429,-0.23681422950937786,0.007274996402663977,0.07075731396830931,-66016.20988937802,46067.44031150235,-58529.70127739057,9020.785418077,-4.58582377527598,-77.60222253783525,221.84173439100738,434.6826095407695,3424961.5460984204,-0.21953423541048994,0.013912737701589854,-0.009498972119447242,-0.5340181636400867,0.2182694234868231,0.0632623217955396,-0.013753903062767314,-0.010859473893064521,0.8043116286725343,119.76209663403594,-1.8469081993669434,458.01448650135967,72635.91382545693,0.32363428540655187,-0.3307203940175941,-0.08611559417189638,0.049035108505356986,0.4173860604679404,-0.22480088308540833,-19.235722726394364,-1798.0072130870246,-441.1966503515839,450717.12979079905,-6439.010792148898,1785.718323146657,185.21874278275985,28986.72564258343,-163254.73546637932,-521987.8450648257,767931.6678261089,32350.576009380573,18720796.696388345,7922318.094617982,13226140.28279735,7491330.504259057,DDoS
192.168.1.121-10.0.0.24-3331-22-6,192.168.1.121,3331,10.0.0.24,22,2026-09-09 10:30:30,4246774.006938398,-31.086638242653898,-982.0057723010159,3785.694221767014,-2775177.505602725,169.76427794113835,67.97519898196654,126.26279895601118,21.40050855370724,1203.1816535839766,29.76157361874071,172.6812780482035,403.75164249293425,-18650850.7120325,-110837.283310789,610916.358359606,-867222.4460623446,8617406.124053886,-5833312.816567175,-3985916.898726195,7748700.565539042,2010913.735744168,7655921.866534718,-4140409.128065908,3276783.036388006,1721862.072878702,-960943.2238178859,6129173.425948309,-1367595.2003022062,0.01636883459617899,-0.22003607217797755,0.0074278476052337655,-0.046509909673495144,-68471.46612300236,56749.46944663386,-62212.78173994699,-48611.089919016944,-2.5785941202217835,-319.55578451489407,170.0826606705847,456.86275697221714,1527231.4910444312,0.01974243905930775,0.03391133862416602,-0.00836124872651537,0.8824808893950291,0.216719399565932,0.20980560383103974,0.011781786201584647,-0.011046540511544292,0.8244852329430817,121.13310280536457,9.708067766357736,481.35043415482403,67565.45884474041,0.39259763375142653,-0.3011798097034998,-0.14374597393477764,0.14370999665194642,0.3908476708880334,-0.1867858902106744,-59.686988650774346,-1605.9000613013948,-350.03490675467833,727163.9102494626,1186.8080476150944,2581.2259622299143,188.68623089876294,30925.075433567737,-95808.71755709825,145570.9306500889,790055.2009074246,26087.89126854566,18082733.636974435,-2771615.1356140496,13079059.606330026,5787921.506118039,SSH-Patator
192.168.1.66-10.0.0.26-40925-1126-6,192.168.1.66,40925,10.0.0.26,1126,2026-09-09 10:31:37,-29384696.46413695,-18.55716435279834,209.74369706711494,-3852.007641198833,-99891.30332046255,167.52431365057197,61.62880459306892,119.97126301470182,6.00467041438344,1011.2051670704255,23.439488898220844,217.62168043752905,469.66611764005984,-19805751.040237814,-94085.30996441911,246319.57369789074,585326.6294563739,11064482.551490232,-3413154.1337415376,-6743578.191653175,6747085.539678531,1840703.7444923348,6871638.57667086,-4357743.716644574,2271065.3346260926,1548314.0656888748,-775560.0148342571,6909523.625049808,-1034154.7164325535,0.03472522550330429,-0.23681422950937786,-0.00813548045411108,0.07075731396830931,-66016.20988937802,46067.44031150235,-58529.70127739057,67440.50904630557,-4.58582377527598,-77.60222253783525,221.84173439100738,434.6826095407695,3424961.5460984204,0.012311399025115704,0.013912737701589854,-0.009498972119447242,1.3327422924051902,0.2182694234868231,0.21236387710803578,-0.013753903062767314,-0.010859473893064521,0.8043116286725343,119.76209663403594,-1.8469081993669434,458.01448650135967,72635.91382545693,0.32363428540655187,-0.3307203940175941,-0.08611559417189638,0.049035108505356986,0.4173860604679404,-0.22480088308540833,-19.235722726394364,-1798.0072130870246,-441.1966503515839,450717.12979079905,35494.93987481572,1785.718323146657,185.21874278275985,28986.72564258343,-163254.73546637932,-521987.8450648257,767931.6678261089,32350.576009380573,18720796.696388345,-5035789.921067795,13226140.28279735,-21454819.18621522,PortScan
192.168.1.75-10.0.0.44-12229-80-6,192.168.1.75,12229,10.0.0.44,80,2026-09-09 10:32:44,29366307.378550824,8.990778466692554,2.9770226804725426,340.1665166097955,7392.196502269925,636.6518925010267,4.881115817941283,696.3933667709505,192.49316395233532,1283.5810688590868,53.87676264479257,530.0425336444449,495.4804192201806,30045.75799895271,488.48807585772215,20224558.556035016,13665081.790780539,9656052.62667155,619.2377818969806,117280121.97950402,1803038.6429706148,4918518.459454299,100607244.90978274,695.7871359428053,61978861.801877126,10018019.927403886,479383.09438810305,17980189.92527856,9777.589031245006,0.0,0.0,0.0,0.0,120.87708821677013,36.96571305939662,192.13997281761746,96.76181471194259,34.56897444648154,987.1858942329404,679.5786744089835,232.2808847379763,91129.74585084959,0.0,1.0140845602852926,0.0,0.9978799122827148,0.9952826636048859,0.0,0.0,0.0,2.01109688367832,175.6713804970766,500.4840179112306,665.8301900596338,193.58669780982456,0.0,0.0,0.0,0.0,0.0,0.0,5.014012452667941,2971.480394225662,18.200598028957554,543.3745507894005,29013.2409633306,29183.152906636482,9.020288224331058,31.601785462332877,259087.8552897476,304602.22302661295,932576.2380967999,365056.5073889393,18075939.147427183,10463015.780616164,16027464.419396965,42043815.626958154,BENIGN
192.168.1.83-10.0.0.20-56685-80-6,192.168.1.83,56685,10.0.0.20,80,2026-09-09 10:33:51,19673620.422171,-46.505914881415215,-899.5301664048884,-3682.571579096273,-2956296.3076605485,163.48635284292334,60.093414857970274,134.3386138292924,29.068509223502666,1153.982462294763,31.958611742254597,188.97983507297343,2137.873233751216,-16870144.548323687,-103957.27923005991,28318.060523493215,-825795.1577504403,9035127.202088261,-820109.890625339,-4696971.010101115,7592690.789029947,2090569.2166346298,7682533.8812108245,-3167250.4910306344,2802781.457691768,3179873.917429286,-1051927.2293502,5590504.859502852,-1467683.6043094837,0.02456052437922383,-0.2518557841580513,0.008084192680717556,0.018262991333503675,-71103.8105832423,47654.08692060913,-73937.79431546768,9856.38862710842,-1.8025395032596627,-150.16844341484818,172.60633801980993,485.94038993645916,3408734.721318348,-0.22133656370441718,0.020443302467184513,-0.00898850418025133,-0.5405280130300629,0.2253672121133281,0.08401330177760669,-0.01333648748066008,-0.009993235318169499,0.7634117193465121,119.24563787852837,9.662619773626957,450.7615054464345,72753.43181928789,0.5651486221792155,-0.30714248375439707,-0.06690666833145589,0.1802054607360857,0.4227876134142336,-0.20743315737013326,-13.56455619469614,-1800.3400129097547,-379.12334307996485,553277.6611923495,-6415.395553135495,2649.0676284742763,160.84088211806326,29382.04270872008,-161470.51083372787,-530387.2465419122,894281.6256825076,56220.45391905729,17610836.724907853,7959925.026555539,14334617.375270667,5815677.032973031,DDoS
192.168.1.107-10.0.0.6-60149-1530-6,192.168.1.107,60149,10.0.0.6,1530,2026-09-09 10:34:58,20075714.94861198,-31.086638242653898,-982.0057723010159,3785.694221767014,-80919.26641397146,169.76427794113835,67.97519898196654,126.26279895601118,21.40050855370724,1203.1816535839766,29.76157361874071,172.6812780482035,-873.6839801655408,-18650850.7120325,-110837.283310789,-7577039.085025112,-867222.4460623446,8617406.124053886,632868.555721526,-3985916.898726195,7748700.565539042,2010913.735744168,7655921.866534718,-4140409.128065908,3276783.036388006,1721862.072878702,-960943.2238178859,6129173.425948309,-1367595.2003022062,0.01636883459617899,-0.22003607217797755,0.0022910219863087468,-0.046509909673495144,-68471.46612300236,56749.46944663386,-62212.78173994699,48755.116128030655,-2.5785941202217835,-319.55578451489407,170.0826606705847,456.86275697221714,-3039797.826180167,0.01974243905930775,0.03391133862416602,-0.00836124872651537,-0.05089933862760926,0.216719399565932,0.20980560383103974,0.006644960582659626,-0.011046540511544292,0.8244852329430817,121.13310280536457,9.708067766357736,481.35043415482403,67565.45884474041,0.39259763375142653,-0.3011798097034998,-0.14374597393477764,0.14370999665194642,0.3908476708880334,-0.1867858902106744,-59.686988650774346,-1605.9000613013948,-350.03490675467833,727163.9102494626,15164.791603269967,2581.2259622299143,188.68623089876294,30925.075433567737,-95808.71755709825,352528.1487377668,790055.2009074246,26087.89126854566,18082733.636974435,2411628.0706602614,13079059.606330026,-32806944.747847665,Bot
192.168.1.153-10.0.0.12-6930-80-6,192.168.1.153,6930,10.0.0.12,80,2026-09-09 10:35:05,19552348.7581046,-23.62733166572177,-999.1828805523144,-3275.2946171931253,-2792375.6139415023,56.223904037035766,64.10708988792139,119.06500939583285,24.143115950449435,1156.69696996508,28.253013822095244,191.74786621284767,2139.7338201908574,-21107125.046008036,-105027.57212750558,85386.23762340378,-741810.0561211142,11741721.725118764,-757765.1139709703,-7225510.699794369,7880602.743294574,2609342.4285491733,8757045.124659423,-4397947.046605743,2497078.7822961668,2556188.0067576733,-1399077.0242464305,6577401.401723184,-714956.041325094,0.010198052974443803,-0.2436589126948488,0.006052440566694641,-0.05661827196188807,-72598.63360575853,44313.470304307164,-37325.533603206364,7940.9491619708515,-3.413995634940381,-158.66270249940487,214.53647667698573,433.4663607218998,3479783.6650616857,-0.21442686441871772,0.008874742103771899,-0.008671605185185394,-0.5092124064986447,0.2033805809780987,0.07669267721354484,-0.014090760893483177,-0.010730990078200149,0.8366760336571144,162.3190309515936,-8.815455890365534,499.3712507918311,52235.20246763138,0.36492279289470025,-0.3062711489648266,-0.1096353569537342,0.1013703965703959,0.3798119383310799,-0.21631974187105762,-54.15809084893416,-1404.6913406192991,-355.615847211549,534641.3222613578,-5843.887708560509,1805.707064956051,228.6905808119291,28912.388756856428,-132818.58498293583,-532213.626905304,875512.5084142823,74422.959096848,18653418.122968443,8175711.499250025,14957595.0386455,5949596.628865298,DDoS
192.168.1.121-10.0.0.13-3615-80-6,192.168.1.121,3615,10.0.0.13,80,2026-09-09 10:36:12,21381781.123126544,3.0073363956678234,5.966956441725478,1569.7246450171551,552.3339005498827,694.4199840879846,94.36916115153687,453.31020844923967,497.80540346175155,1260.367615227837,42.54037636213267,661.7705568972175,485.1562014304663,88895.34907424187,100.85851577730926,3925581.0497420533,10906800.132675074,10647990.62027264,947.5178763544333,51818977.652344644,8664158.122650776,15593886.989017082,13134757.376647083,9772.751462316974,35657582.15384725,2490207.107882364,19543834.976699192,26923807.0543689,4422.407685197966,0.0,0.0,0.0,0.0,188.14732507146218,99.2684602433114,1654.3142123695388,1232.3719606537416,59.7543564974857,603.9786893485092,769.9736878435463,203.002688794032,163022.39655451445,0.0,1.0059969947497922,0.0,0.0,1.0035151787101475,0.0,0.0,0.0,2.021843521794413,911.7046679884314,510.77929878102793,361.2451176895126,86.00531421350846,0.0,0.0,0.0,0.0,0.0,0.0,11.916327473456379,2181.6460595291583,21.316775187770126,7600.793789555964,29373.250700221037,29366.573563452366,2.0205301552866817,43.486167240106155,268621.44402820314,69462.58007049054,310074.77197502455,129195.40077384791,6310461.290268294,1338172.2685491259,49821840.37903689,35084648.65727219,BENIGN
192.168.1.188-10.0.0.11-61064-80-6,192.168.1.188,61064,10.0.0.11,80,2026-09-09 10:37:19,15341577.847486125,3.989013223494091,4.949502251802244,2873.9217111926723,939.9984827398941,145.93660380925022,82.16614647834759,247.40575508307398,457.6223901556388,1356.3301287198433,78.47537059347653,773.5529092388726,219.8160775495521,95141.54367626792,26.10052078471458,17163546.126134925,14819390.22876659,88428221.60065699,267.55524341818864,41203733.82444693,7486865.3301878385,12952853.150748884,17846521.882998507,8702.280695851963,30943707.22592364,26425980.761882555,284200.9711441505,45442091.198851615,5509.4024502444145,0.0,0.0,0.0,0.0,49.5916111931129,166.59651027079667,188.2019879184242,812.6075892651106,98.34298966960048,318.33598691534166,675.3617403584946,172.58160630444766,153303.02934238035,0.9993626617352463,1.0010739522420653,0.0,1.0010167794436904,1.0027034041755318,0.0,0.0,0.0,2.717570220305926,498.4553000065292,746.5604488362414,274.7343483201323,118.322533892428,0.0,0.0,0.0,0.0,0.0,0.0,17.994371091927714,2808.2225000208036,8.855629088434274,3599.077267923575,66531.84742883359,29507.183275199266,5.059641961469082,19.93514221555732,484693.98151059955,251482.7017478551,523131.492104392,378152.6815380551,45426457.944526024,22741498.484008573,110664101.57411481,26581801.018834047,BENIGN
192.168.1.134-10.0.0.9-64011-21-6,192.168.1.134,64011,10.0.0.9,21,2026-09-09 10:38:26,19673620.422171,-46.505914881415215,288.0487966687993,3633.294028042199,-262038.06847179518,163.48635284292334,60.093414857970274,134.3386138292924,29.068509223502666,1153.982462294763,31.958611742254597,188.97983507297343,8.81386265375778,-16870144.548323687,-103957.27923005991,28318.060523493215,-825795.1577504403,9035127.202088261,-820109.890625339,-4696971.010101115,7592690.789029947,2090569.2166346298,7682533.8812108245,-3167250.4910306344,2802781.457691768,3179873.917429286,-1051927.2293502,5590504.859502852,-1467683.6043094837,0.02456052437922383,-0.2518557841580513,-0.002189458557132484,0.018262991333503675,-71103.8105832423,47654.08692060913,-73937.79431546768,9856.38862710842,-1.8025395032596627,-150.16844341484818,172.60633801980993,485.94038993645916,668517.1309835886,0.010509070731188463,0.020443302467184513,-0.00898850418025133,0.8595423290038946,0.2253672121133281,-0.2141898088473857,0.017484466232890034,-0.009993235318169499,0.7634117193465121,119.24563787852837,9.662619773626957,450.7615054464345,72753.43181928789,0.5651486221792155,-0.30714248375439707,-0.06690666833145589,0.1802054607360857,0.4227876134142336,-0.20743315737013326,-13.56455619469614,-1800.3400129097547,-379.12334307996485,553277.6611923495,14551.579780346812,2649.0676284742763,160.84088211806326,29382.04270872008,-161470.51083372787,90484.40772112142,894281.6256825076,56220.45391905729,17610836.724907853,2776681.820281227,14334617.375270667,34761826.72344731,FTP-Patator
192.168.1.176-10.0.0.25-64394-80-6,192.168.1.176,64394,10.0.0.25,80,2026-09-09 10:39:33,11658063.470270155,2.9664123969393668,7.087252626787631,3502.804849230238,4436.710420808595,25.182353178512457,69.27261659170539,357.0912441153847,53.00053238021617,551.8637114016733,31.64485307089207,665.0718941591396,347.0330143549344,52785.53018259137,28.930398899158718,6134046.07878601,16592734.81281094,96634559.523955,535.4565976695592,87891912.29219072,28900361.013486803,76708.49879800991,109721715.45062067,7654.7970901483095,60230407.96761453,26905034.293765325,10931618.312351448,97506447.63077682,3233.6261675303067,0.0,0.0,0.0,0.0,117.02000964607899,182.05081583887883,1684.3617722459155,292.09767136081047,41.2001536818606,1176.80888455512,111.05747058683724,317.83129505453235,15957.821073364357,0.9871773241958306,1.0140687160632196,0.0,0.9999963354755663,0.9932388956462479,0.0,0.0,0.0,3.2387340168428453,189.8435532937337,372.99744425181916,277.6627839636336,63.15419843890977,0.0,0.0,0.0,0.0,0.0,0.0,16.00985977788551,4956.087717001223,22.994219347136013,4665.756544375502,29206.798352758695,29372.38676443787,5.983308738937871,43.58470722985501,190472.6797285289,202143.73861463295,386356.7664876502,420779.04995410837,42838166.10191259,5038309.347363778,107988716.14658661,41939066.55754561,BENIGN
192.168.1.95-10.0.0.29-16173-63199-6,192.168.1.95,16173,10.0.0.29,63199,2026-09-09 10:40:40,-28039047.653584585,-14.710282043891185,288.4603453524822,-3566.3490757508953,-206859.67396425945,101.29075223043773,65.1629840156162,112.1238430627943,39.893213695864574,1346.7751862133332,27.034765155450042,125.1599348971346,457.2709324381433,-19621753.202083323,-86143.25624884787,-143770.5519285486,-722624.4770296928,9896046.412933113,-3390535.665991905,-5945772.413198402,7748130.33559606,1331500.5490330323,7518762.389628934,-3719172.765942937,3887464.1428594366,2317874.88108778,-1507640.712143071,5076978.371461558,-509781.9911978175,0.023030340360710264,-0.2781069717195865,-0.006896254058384216,0.0003848418194693651,-60690.35312325133,55271.161185818026,-32342.666165960225,72563.83915482035,-3.1764861448047945,-72.97632355881444,202.116701491938,524.926363815521,3285402.9312582496,0.02264162153270484,0.029662610239047003,-0.010414096000686794,1.3252923374364773,0.1703545280927758,0.2207365747796844,-0.01352424307369182,-0.009641295544988878,0.8155553131579563,163.04604632007658,-10.31539574516703,384.20219569650294,68008.00658916385,0.3917153200934448,-0.3373217466937601,-0.22705705534247966,0.12804937058578617,0.324994575823701,-0.15818606769661406,-25.37744900390129,-1841.0783061188256,-390.09056792728904,501749.51722397475,35417.52697558197,2077.8881028758274,183.15779415624635,27870.911951269936,-121897.09232639402,-537029.3515010726,828579.7452384084,19570.722031825055,18127859.68423832,-5123247.956993379,15673272.50626003,-22391737.79401447,PortScan
192.168.1.85-10.0.0.42-45942-21-6,192.168.1.85,45942,10.0.0.42,21,2026-09-09 10:41:47,18736420.765858445,-22.236747262171953,135.510477005005,3464.1744287517276,-122976.97677759457,196.33831669881857,61.6710829965521,117.51846267819691,2.357542104481297,1321.324441386088,29.777331960772642,160.6847866021713,-4.334898324102539,-19332249.52263744,-89376.1377152064,38897.52748021018,-626006.0868020039,9479401.649050172,-999405.8797951965,-4768045.842436912,7585669.80064997,1761243.5830109431,7421575.812913467,-4354894.366537841,2585609.137554354,1865394.7428368933,-1423709.2696675686,6118380.083708658,-866104.333526874,0.03886501814124544,-0.23195375425016684,-0.002423929015607337,-0.00912118568348193,-86455.81202503464,54487.783860284544,-55614.817300963885,15522.628744989466,-3.1061293858334977,-141.25632226646064,191.50410592124945,442.1797551491528,737708.121556098,0.023150766699956256,0.02693775580407098,-0.009747687731196867,0.9189464877794609,0.1849827133540703,-0.2138010628118751,0.018053320553212814,-0.011597239252282478,0.7925540791353081,136.95183008284843,-1.07424512868851,388.78681444807444,69040.18795198198,0.3193968619601742,-0.31200738775729636,-0.16965616205217598,0.21000209281230256,0.35105538623213184,-0.20777277094839977,-11.922310253724008,-1912.0384299860327,-360.74442878973696,714233.5328916465,13370.889300713654,1754.1710020202047,214.69143965270683,30174.561202437784,-147732.97230900085,72923.57560325236,863132.6685248687,63977.061366713766,18921150.17959488,3051847.7412635097,12918364.31036299,35690631.79460731,FTP-Patator
192.168.1.97-10.0.0.37-40975-26171-6,192.168.1.97,40975,10.0.0.37,26171,2026-09-09 10:42:54,18736420.765858445,-22.236747262171953,-1052.0684860686827,3464.1744287517276,-122976.97677759457,196.33831669881857,61.6710829965521,117.51846267819691,2.357542104481297,1321.324441386088,29.777331960772642,160.6847866021713,-855.9586467630859,-19332249.52263744,-89376.1377152064,-8149057.915904508,-626006.0868020039,9479401.649050172,293830.3946625439,-4768045.842436912,7585669.80064997,1761243.5830109431,7421575.812913467,-4354894.366537841,2585609.137554354,1865394.7428368933,-1423709.2696675686,6118380.083708658,-866104.333526874,0.03886501814124544,-0.23195375425016684,0.0027128966033176816,-0.00912118568348193,-86455.81202503464,54487.783860284544,-55614.817300963885,54469.111163808506,-3.1061293858334977,-141.25632226646064,191.50410592124945,442.1797551491528,-2915915.332223581,0.023150766699956256,0.02693775580407098,-0.009747687731196867,-0.014433740243177617,0.1849827133540703,0.2335036031256135,0.007779669315362776,-0.011597239252282478,0.7925540791353081,136.95183008284843,-1.07424512868851,388.78681444807444,69040.18795198198,0.3193968619601742,-0.31200738775729636,-0.16965616205217598,0.21000209281230256,0.35105538623213184,-0.20777277094839977,-11.922310253724008,-1912.0384299860327,-360.74442878973696,714233.5328916465,13370.889300713654,1754.1710020202047,214.69143965270683,30174.561202437784,-147732.97230900085,279880.79369093024,863132.6685248687,63977.061366713766,18921150.17959488,3051847.7412635097,12918364.31036299,-31850384.149832662,Bot
192.168.1.248-10.0.0.38-55424-80-6,192.168.1.248,55424,10.0.0.38,80,2026-09-09 10:43:01,16288276.072242634,9.075677897340514,8.90572840284505,1835.2354784737636,4976.891347379185,711.3651368577666,27.224253170916455,679.7712671253558,79.45420708245739,1161.8082805679614,44.328102512792825,701.3930062524333,133.34923069170267,31096.53171410801,44.12006152306381,15188458.967291528,10305984.473178564,5549994.494917688,540.799454441083,57928380.2501978,18430089.333315503,6688808.201269804,35166933.101576805,3862.017640831338,66880913.895710796,27339106.98910496,2298106.984806655,31303554.00911986,7783.065371678277,0.0,0.0,0.0,0.0,127.0347713146483,194.96334035459265,1851.8171128954923,40.84309907383327,1.833856963533158,1354.56387179544,716.8330331408725,282.053277152391,9871.392555895118,0.0,1.003021666634173,0.0,0.9895892065519907,1.0120866089242044,0.0,0.0,0.0,0.9176314636944525,380.4645586395664,257.3881127364001,636.9169554296619,196.68506947132698,0.0,0.0,0.0,0.0,0.0,0.0,3.028629430319352,2208.9684021538674,12.876867191203166,4873.485247586137,29359.01037973245,29754.067563811215,2.9759503329576087,32.1838114772214,739830.987885949,227388.38601773928,222184.1563596954,420110.19981580635,42537364.16810741,6023858.981813325,76667272.45635013,15050474.360368378,BENIGN
192.168.1.177-10.0.0.22-26174-8439-6,192.168.1.177,26174,10.0.0.22,8439,2026-09-09 10:44:08,19552348.7581046,-23.62733166572177,-999.1828805523144,4040.570989945347,-98117.37475274873,56.223904037035766,64.10708988792139,119.06500939583285,24.143115950449435,1156.69696996508,28.253013822095244,191.74786621284767,-840.9492993455844,-21107125.046008036,-105027.57212750558,-8102569.205761314,-741810.0561211142,11741721.725118764,535471.1604867701,-7225510.699794369,7880602.743294574,2609342.4285491733,8757045.124659423,-4397947.046605743,2497078.7822961668,2556188.0067576733,-1399077.0242464305,6577401.401723184,-714956.041325094,0.010198052974443803,-0.2436589126948488,0.000915614947769621,-0.05661827196188807,-72598.63360575853,44313.470304307164,-37325.533603206364,46887.43158078989,-3.413995634940381,-158.66270249940487,214.53647667698573,433.4663607218998,-2914057.379052752,0.01741877001688793,0.008874742103771899,-0.008671605185185394,-0.042522292487325475,0.2033805809780987,0.22579423252604103,0.0064565415822168985,-0.010730990078200149,0.8366760336571144,162.3190309515936,-8.815455890365534,499.3712507918311,52235.20246763138,0.36492279289470025,-0.3062711489648266,-0.1096353569537342,0.1013703965703959,0.3798119383310799,-0.21631974187105762,-54.15809084893416,-1404.6913406192991,-355.615847211549,534641.3222613578,15123.087624921798,1805.707064956051,228.6905808119291,28912.388756856428,-132818.58498293583,295615.24544540746,875512.5084142823,74422.959096848,18653418.122968443,2992468.2929757135,14957595.0386455,-32645269.6251004,Bot
192.168.1.47-10.0.0.9-32876-20096-6,192.168.1.47,32876,10.0.0.9,20096,2026-09-09 10:45:15,-27813202.402849726,-46.505914881415215,288.0487966687993,-3682.571579096273,-262038.06847179518,163.48635284292334,60.093414857970274,134.3386138292924,29.068509223502666,1153.982462294763,31.958611742254597,188.97983507297343,434.6257368732494,-16870144.548323687,-103957.27923005991,28318.060523493215,-825795.1577504403,9035127.202088261,-3406582.4395408193,-4696971.010101115,7592690.789029947,2090569.2166346298,7682533.8812108245,-3167250.4910306344,2802781.457691768,3179873.917429286,-1051927.2293502,5590504.859502852,-1467683.6043094837,0.02456052437922383,-0.2518557841580513,-0.0073262841760575025,0.018262991333503675,-71103.8105832423,47654.08692060913,-73937.79431546768,68276.11225533698,-1.8025395032596627,-150.16844341484818,172.60633801980993,485.94038993645916,3408734.721318348,0.010509070731188463,0.020443302467184513,-0.00898850418025133,1.3262324430152141,0.2253672121133281,0.23311485709010288,-0.01333648748066008,-0.009993235318169499,0.7634117193465121,119.24563787852837,9.662619773626957,450.7615054464345,72753.43181928789,0.5651486221792155,-0.30714248375439707,-0.06690666833145589,0.1802054607360857,0.4227876134142336,-0.20743315737013326,-13.56455619469614,-1800.3400129097547,-379.12334307996485,553277.6611923495,35518.55511382912,2649.0676284742763,160.84088211806326,29382.04270872008,-161470.51083372787,-530387.2465419122,894281.6256825076,56220.45391905729,17610836.724907853,-4998182.989130239,14334617.375270667,-23130472.657501243,PortScan
192.168.1.197-10.0.0.10-43894-80-6,192.168.1.197,43894,10.0.0.10,80,2026-09-09 10:46:22,3882536.75528691,3.9451976210551702,6.0965119768663145,1787.859004727531,557.686271746478,237.27070578032948,21.21567869882643,723.8137838369511,352.10488670011887,191.61757081706872,93.47971240792691,55.8089462521029,290.1793797405618,76321.8103766679,150.02540787613233,11836232.46867156,10820996.991088413,77137399.87534067,452.9404987532339,47185513.640902035,23090199.887658413,16164667.547229791,70306951.46941896,8447.846271464383,5753200.539339756,15066142.258867864,5011079.721279742,109727440.0701667,415.9439752920344,0.0,0.0,0.0,0.0,146.51762860375584,67.58209295896297,1839.2703266700385,940.9084793613328,23.85198996479032,127.0711006752375,272.24634746482246,77.28211905151512,39087.97734940281,1.0169865295620306,0.9835813324789493,0.0,0.0,1.0003614998250352,0.0,0.0,0.0,1.3440591384666498,333.01024497661876,270.30692182604804,656.8864222268934,119.3631687177176,0.0,0.0,0.0,0.0,0.0,0.0,22.614766847477654,2493.3334337902606,18.951487104852166,6096.377964747485,29031.629014152655,29351.75392208795,2.0152147398653075,31.87349467055192,494936.7047365889,433297.80846691923,719450.56965669,348331.64804729825,42546271.252836026,3632244.4255359024,46939309.034155026,20022588.32969119,BENIGN
